Variable,Coeficiente,p_value,IC_inf,IC_sup,R2,R2_adj
const,-14.313508121965672,0.30674925561072275,-41.91190877583899,13.284892531907644,0.854061777777964,0.8517991696814984
P_mm,0.5165296179747073,9.047970879933856e-44,0.46822457716564186,0.5648346587837727,0.854061777777964,0.8517991696814984
Tmed_c,1.5585642056098319,0.20486509849014475,-0.8614115160967537,3.9785399273164175,0.854061777777964,0.8517991696814984
