system:index,CHIRPS,date,.geo
33,62.448641777038574,2014-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,69.41915941238403,2014-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,81.54553937911987,2014-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,91.0356559753418,2015-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,144.4234848022461,2015-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,155.3570613861084,2015-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,65.95538759231567,2015-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,70.47928667068481,2015-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,6.660274982452393,2015-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,6.828134536743164,2015-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,11.400510311126709,2015-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,50.5049147605896,2015-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,53.33484745025635,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,59.71680521965027,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,73.40605688095093,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,62.270009994506836,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,116.96086931228638,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,175.00888967514038,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,63.344916343688965,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,40.3048529624939,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,8.129446983337402,2016-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,6.828134775161743,2016-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,12.06499195098877,2016-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,49.765501976013184,2016-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,54.92601680755615,2016-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,39.33491277694702,2016-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,96.5645956993103,2016-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,103.20814275741577,2017-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,179.05226230621338,2017-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,270.93166494369507,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,72.07888603210449,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,45.394927978515625,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,7.029842376708984,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6.78647255897522,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,10.725505352020264,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,42.152421951293945,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,69.12701606750488,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,74.36266613006592,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,131.0586793422699,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,176.29369640350342,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,160.99530410766602,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,196.61482620239258,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,97.57314825057983,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,47.0350341796875,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,6.660274982452393,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,6.828134536743164,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,10.869882464408875,2018-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,44.840561866760254,2018-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,86.73027467727661,2018-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,76.89816904067993,2018-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,190.53895664215088,2018-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,109.64198422431946,2019-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,146.81000113487244,2019-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,177.70503520965576,2019-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,80.79829132556915,2019-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,38.88350296020508,2019-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,6.8111817836761475,2019-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,6.828134775161743,2019-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,8.508037567138672,2019-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,62.94162321090698,2019-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,56.088287353515625,2019-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,67.89346369728446,2019-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,115.80452537536621,2019-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,91.07867455482483,2020-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,107.00692510604858,2020-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,159.44650030136108,2020-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,72.7170205116272,2020-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,46.37057399749756,2020-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,6.660275146365166,2020-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,6.828134298324585,2020-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,11.39795970916748,2020-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,43.96367400884628,2020-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,112.55631613731384,2020-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,57.14114022254944,2020-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,121.12203311920166,2020-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,103.51177787780762,2021-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,111.30339121818542,2021-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,226.10113334655762,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,90.51339817047119,2021-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,45.08828163146973,2021-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,7.724857330322266,2021-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,6.828135013580322,2021-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,11.40126085281372,2021-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,44.20791149139404,2021-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,69.3420615196228,2021-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,118.85391855239868,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,95.37026858329773,2021-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,159.6969542503357,2022-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,170.43308353424072,2022-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,170.27058935165405,2022-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,96.5177059173584,2022-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,48.0304012298584,2022-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,9.961024913936853,2022-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,7.291402220726013,2022-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,10.725504875183105,2022-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,69.36277651786804,2022-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,56.18101692199707,2022-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,49.28568410873413,2022-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,89.01520383358002,2022-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
